date,granularidad,geocode,gcd_isla,gcd_gcomarca,gcd_comarca,poblacion,poblacion_edad_media,poblacion_hombres,poblacion_mujeres,poblacion_indice_feminidad,poblacion_nacional,poblacion_extranjera,poblacion_extranjera_pc,poblacion_00a14,poblacion_15a64,poblacion_65mas,poblacion_65a74,poblacion_75a84,poblacion_85mas,poblacion_00a14_pc,poblacion_15a64_pc,poblacion_65mas_pc,poblacion_indice_dependencia,poblacion_indice_dependencia_mayores,poblacion_indice_dependencia_menores,poblacion_indice_vejez,poblacion_indice_juventud,poblacion_indice_sobreenvejecimiento,poblacion_indice_ancianidad,superficie,poblacion_ds,poblacion_extranjera_ds,poblacion_00a02,poblacion_03a05,poblacion_06a11,poblacion_12a15,poblacion_16a17,poblacion_00a17,poblacion_nacida_canarias,poblacion_nacida_es_xcanarias,poblacion_nacida_extranjero,poblacion_nacida_canarias_pc,poblacion_nacida_es_xcanarias_pc,poblacion_nacida_extranjero_pc
2008-01-01,MUNICIPIO,38050,ES706,ES706A0,ES706A01,3147,48.9,1597,1550,97.06,2922,225,7.15,290,1923,934,450,354,130,9.22,61.11,29.68,63.65,48.57,15.08,322.07,31.05,13.92,37.9,10854.2,28.99,2.07,45,50,119,103,41,358,2752,64,331,87.45,2.03,10.52
2008-01-01,MUNICIPIO,38051,ES709,ES709A2,ES709A21,8909,39.2,4438,4471,100.74,8490,419,4.7,1300,6320,1289,741,460,88,14.59,70.94,14.47,40.97,20.4,20.57,99.15,100.85,6.83,35.69,1808.63,492.58,23.17,272,262,485,375,189,1583,8033,173,703,90.17,1.94,7.89
2008-01-01,MUNICIPIO,38052,ES709,ES709A3,ES709A31,1851,42.1,947,904,95.46,1647,204,11.02,252,1267,332,169,118,45,13.61,68.45,17.94,46.09,26.2,19.89,131.75,75.9,13.55,35.54,5627.11,32.89,3.63,30,53,111,79,41,314,1521,65,265,82.17,3.51,14.32
2008-01-01,MUNICIPIO,38053,ES707,ES707A0,ES707A01,4908,43.5,2483,2425,97.66,4468,440,8.96,639,3240,1029,510,358,161,13.02,66.01,20.97,51.48,31.76,19.72,161.03,62.1,15.65,34.79,7067.2,69.45,6.23,98,117,265,221,106,807,3903,181,824,79.52,3.69,16.79
2008-01-01,MUNICIPIO,38901,ES703,ES703A0,ES703A00,1874,44.8,944,930,98.52,1628,246,13.13,233,1192,449,245,144,60,12.43,63.61,23.96,57.21,37.67,19.55,192.7,51.89,13.36,32.07,8273.68,22.65,2.97,37,39,93,78,29,276,1296,79,499,69.16,4.22,26.63
2009-01-01,MUNICIPIO,35001,ES705,ES705A2,ES705A22,5782,41.9,2903,2879,99.17,5491,291,5.03,759,4008,1015,509,390,116,13.13,69.32,17.55,44.26,25.32,18.94,133.73,74.78,11.43,38.42,4451.16,129.9,6.54,137,153,303,221,142,956,5188,253,341,89.73,4.38,5.9
2009-01-01,MUNICIPIO,35002,ES705,ES705A3,ES705A32,28924,35.5,14814,14110,95.25,26484,2440,8.44,5256,21252,2416,1459,781,176,18.17,73.48,8.35,36.1,11.37,24.73,45.97,217.55,7.28,32.33,7889.72,366.6,30.93,1082,1143,2039,1347,644,6255,24418,1469,3037,84.42,5.08,10.5
2009-01-01,MUNICIPIO,35003,ES704,ES704A0,ES704A01,10371,36.7,5639,4732,83.92,5999,4372,42.16,1552,8128,691,458,169,64,14.96,78.37,6.66,27.6,8.5,19.09,44.52,224.6,9.26,24.46,25024.8,41.44,17.47,338,312,599,380,195,1824,4351,1563,4457,41.95,15.07,42.98
2009-01-01,MUNICIPIO,35004,ES708,ES708A0,ES708A01,59127,35,30443,28684,94.22,44369,14758,24.96,10329,44327,4471,2668,1378,425,17.47,74.97,7.56,33.39,10.09,23.3,43.29,231.02,9.51,30.82,2427.54,2435.68,607.94,2289,2197,3972,2556,1497,12511,34480,7911,16736,58.32,13.38,28.31
2009-01-01,MUNICIPIO,35005,ES705,ES705A2,ES705A23,1257,46.1,674,583,86.5,1251,6,0.48,91,904,262,131,111,20,7.24,71.92,20.84,39.05,28.98,10.07,287.91,34.73,7.63,42.37,6641.9,18.93,0.09,11,17,39,31,19,117,1224,18,15,97.37,1.43,1.19
2009-01-01,MUNICIPIO,35006,ES705,ES705A1,ES705A10,36259,38.7,18159,18100,99.68,35669,590,1.63,5743,25787,4729,2641,1702,386,15.84,71.12,13.04,40.61,18.34,22.27,82.34,121.44,8.16,35.99,3283.87,1104.15,17.97,1024,1255,2317,1546,817,6959,33853,1268,1138,93.36,3.5,3.14
2009-01-01,MUNICIPIO,35007,ES704,ES704A0,ES704A01,680,45.4,343,337,98.25,592,88,12.94,54,484,142,69,44,29,7.94,71.18,20.88,40.5,29.34,11.16,262.96,38.03,20.42,30.99,10370.9,6.56,0.85,0,6,26,34,15,81,578,14,88,85,2.06,12.94
2009-01-01,MUNICIPIO,35008,ES705,ES705A2,ES705A21,7524,39.9,3859,3665,94.97,7383,141,1.87,1129,5293,1102,620,386,96,15.01,70.35,14.65,42.15,20.82,21.33,97.61,102.45,8.71,35.03,1602.78,469.43,8.8,228,220,445,306,161,1360,7095,209,220,94.3,2.78,2.92
2009-01-01,MUNICIPIO,35009,ES705,ES705A2,ES705A22,24405,39.4,12285,12120,98.66,23958,447,1.83,3811,17043,3551,1853,1381,317,15.62,69.83,14.55,43.2,20.84,22.36,93.18,107.32,8.93,38.89,6254.51,390.2,7.15,678,786,1570,1026,620,4680,23326,439,640,95.58,1.8,2.62
2009-01-01,MUNICIPIO,35010,ES708,ES708A0,ES708A02,5249,42.1,2740,2509,91.57,4308,941,17.93,708,3611,930,547,274,109,13.49,68.79,17.72,45.36,25.75,19.61,131.36,76.13,11.72,29.46,14565.3,36.04,6.46,134,128,289,204,114,869,3763,467,1019,71.69,8.9,19.41
2009-01-01,MUNICIPIO,35011,ES705,ES705A3,ES705A32,29319,36.6,14879,14440,97.05,27936,1383,4.72,4786,21659,2874,1665,957,252,16.32,73.87,9.8,35.37,13.27,22.1,60.05,166.53,8.77,33.3,3908.81,750.07,35.38,956,1018,1868,1302,675,5819,26552,965,1802,90.56,3.29,6.15
2009-01-01,MUNICIPIO,35012,ES705,ES705A3,ES705A31,21690,38.8,11358,10332,90.97,12028,9662,44.55,3359,15771,2560,1718,705,137,15.49,72.71,11.8,37.53,16.23,21.3,76.21,131.21,5.35,27.54,17142,126.53,56.36,651,674,1373,878,457,4033,10525,1321,9844,48.52,6.09,45.38
2009-01-01,MUNICIPIO,35013,ES705,ES705A2,ES705A22,8054,42,4070,3984,97.89,7966,88,1.09,1053,5551,1450,775,558,117,13.07,68.92,18,45.09,26.12,18.97,137.7,72.62,8.07,38.48,3220.46,250.09,2.73,196,217,409,310,147,1279,7700,171,183,95.6,2.12,2.27
2009-01-01,MUNICIPIO,35014,ES704,ES704A0,ES704A02,21996,35.3,11854,10142,85.56,12749,9247,42.04,3528,17071,1397,919,372,106,16.04,77.61,6.35,28.85,8.18,20.67,39.6,252.54,7.59,26.63,35533.4,61.9,26.02,731,763,1410,818,405,4127,8192,4242,9562,37.24,19.29,43.47
2009-01-01,MUNICIPIO,35015,ES704,ES704A0,ES704A03,20821,35.1,11425,9396,82.24,12095,8726,41.91,2920,16628,1273,940,267,66,14.02,79.86,6.11,25.22,7.66,17.56,43.6,229.38,5.18,20.97,38493.8,54.09,22.67,716,633,1094,653,335,3431,7294,4441,9086,35.03,21.33,43.64
2009-01-01,MUNICIPIO,35016,ES705,ES705A1,ES705A10,381847,40,186191,195656,105.08,351516,30331,7.94,55126,271784,54937,30080,19435,5422,14.44,71.18,14.39,40.5,20.21,20.28,99.66,100.34,9.87,35.38,10331.6,3695.91,293.58,10240,11425,22588,14545,7942,66740,303797,36094,41956,79.56,9.45,10.99
2009-01-01,MUNICIPIO,35017,ES704,ES704A0,ES704A02,35667,33.9,18551,17116,92.26,28290,7377,20.68,6579,26963,2125,1147,721,257,18.45,75.6,5.96,32.28,7.88,24.4,32.3,309.6,12.09,33.93,29077.1,122.66,25.37,1437,1437,2511,1590,879,7854,19780,7460,8427,55.46,20.92,23.63
2009-01-01,MUNICIPIO,35018,ES708,ES708A0,ES708A01,18517,35.2,9525,8992,94.4,14800,3717,20.07,3360,13822,1335,863,349,123,18.15,74.64,7.21,33.97,9.66,24.31,39.73,251.69,9.21,26.14,4076.11,454.28,91.19,674,730,1316,853,429,4002,10384,3891,4242,56.08,21.01,22.91
2009-01-01,MUNICIPIO,35019,ES705,ES705A3,ES705A31,52161,38.8,27228,24933,91.57,36374,15787,30.27,7208,39412,5541,3707,1447,387,13.82,75.56,10.62,32.35,14.06,18.29,76.87,130.08,6.98,26.11,33241.9,156.91,47.49,1216,1346,3119,2043,1137,8861,29766,5010,17385,57.07,9.6,33.33
2009-01-01,MUNICIPIO,35020,ES705,ES705A2,ES705A23,8539,39.8,4299,4240,98.63,7593,946,11.08,1164,6054,1321,696,512,113,13.63,70.9,15.47,41.05,21.82,19.23,113.49,88.12,8.55,38.76,12370.8,69.03,7.65,176,224,496,351,200,1447,7426,142,971,86.97,1.66,11.37
2009-01-01,MUNICIPIO,35021,ES705,ES705A1,ES705A10,19154,39.6,9528,9626,101.03,18257,897,4.68,2807,13911,2436,1334,870,232,14.65,72.63,12.72,37.69,17.51,20.18,86.78,115.23,9.52,35.71,2383.19,803.71,37.64,428,508,1224,861,443,3464,16539,1313,1302,86.35,6.85,6.8
2009-01-01,MUNICIPIO,35022,ES705,ES705A3,ES705A32,63637,34.5,32142,31495,97.99,53066,10571,16.61,12073,46865,4699,2799,1515,385,18.97,73.64,7.38,35.79,10.03,25.76,38.92,256.93,8.19,32.24,6252.83,1017.73,169.06,2467,2522,4811,3074,1596,14470,47134,3754,12749,74.07,5.9,20.03
2009-01-01,MUNICIPIO,35023,ES705,ES705A2,ES705A22,14069,40.9,7022,7047,100.36,13828,241,1.71,1931,9832,2306,1171,887,248,13.73,69.88,16.39,43.09,23.45,19.64,119.42,83.74,10.75,38.46,4261.82,330.12,5.65,324,351,803,646,342,2466,13405,294,370,95.28,2.09,2.63
2009-01-01,MUNICIPIO,35024,ES708,ES708A0,ES708A02,19418,37,9930,9488,95.55,14710,4708,24.25,3260,14306,1852,1171,535,146,16.79,73.67,9.54,35.73,12.95,22.79,56.81,176.03,7.88,28.89,22400.6,86.69,21.02,674,730,1257,813,397,3871,11418,2988,5012,58.8,15.39,25.81
2009-01-01,MUNICIPIO,35025,ES705,ES705A2,ES705A23,2164,47.4,1140,1024,89.82,2127,37,1.71,157,1498,509,281,165,63,7.26,69.22,23.52,44.46,33.98,10.48,324.2,30.84,12.38,32.42,10386.3,20.84,0.36,26,24,59,56,25,190,2068,43,53,95.56,1.99,2.45
2009-01-01,MUNICIPIO,35026,ES705,ES705A1,ES705A10,100015,37,49765,50250,100.97,96665,3350,3.35,16908,72771,10336,6013,3416,907,16.91,72.76,10.33,37.44,14.2,23.23,61.13,163.58,8.78,33.05,10033.1,996.85,33.39,3156,3644,6926,4332,2335,20393,89897,5013,5105,89.88,5.01,5.1
2009-01-01,MUNICIPIO,35027,ES705,ES705A2,ES705A21,12926,40.4,6635,6291,94.82,12705,221,1.71,1915,9003,2008,1110,732,166,14.82,69.65,15.53,43.57,22.3,21.27,104.86,95.37,8.27,36.45,2580.73,500.87,8.56,357,339,804,540,288,2328,12188,309,429,94.29,2.39,3.32
2009-01-01,MUNICIPIO,35028,ES708,ES708A0,ES708A01,19849,38.3,10245,9604,93.74,10695,9154,46.12,2871,14902,2076,1417,500,159,14.46,75.08,10.46,33.2,13.93,19.27,72.31,138.29,7.66,24.08,6432.05,308.6,142.32,572,555,1154,787,379,3447,7873,2633,9343,39.66,13.27,47.07
2009-01-01,MUNICIPIO,35029,ES708,ES708A0,ES708A03,5837,37.1,3079,2758,89.57,4968,869,14.89,993,4243,601,343,184,74,17.01,72.69,10.3,37.57,14.16,23.4,60.52,165.22,12.31,30.62,13577.9,42.99,6.4,195,222,374,263,106,1160,4403,478,956,75.43,8.19,16.38
2009-01-01,MUNICIPIO,35030,ES704,ES704A0,ES704A03,13632,35.1,7079,6553,92.57,10874,2758,20.23,2571,9900,1161,668,370,123,18.86,72.62,8.52,37.7,11.73,25.97,45.16,221.45,10.59,31.87,27629.8,49.34,9.98,555,523,1021,649,323,3071,8712,1867,3053,63.91,13.7,22.4
2009-01-01,MUNICIPIO,35031,ES705,ES705A2,ES705A21,9067,37,4617,4450,96.38,8586,481,5.3,1597,6512,958,543,324,91,17.61,71.82,10.57,39.24,14.71,24.52,59.99,166.7,9.5,33.82,3880.13,233.68,12.4,304,321,630,458,234,1947,8183,273,611,90.25,3.01,6.74
2009-01-01,MUNICIPIO,35032,ES705,ES705A2,ES705A21,3968,43.6,2091,1877,89.77,3926,42,1.06,424,2781,763,415,270,78,10.69,70.09,19.23,42.68,27.44,15.25,179.95,55.57,10.22,35.39,2212.89,179.31,1.9,84,66,175,141,76,542,3791,68,109,95.54,1.71,2.75
2009-01-01,MUNICIPIO,35033,ES705,ES705A2,ES705A21,7636,40.6,3908,3728,95.39,7485,151,1.98,1069,5432,1135,607,416,112,14,71.14,14.86,40.57,20.89,19.68,106.17,94.19,9.87,36.65,3821.39,199.82,3.95,205,190,428,356,170,1349,7202,212,222,94.32,2.78,2.91
2009-01-01,MUNICIPIO,35034,ES708,ES708A0,ES708A03,13941,36.4,7570,6371,84.16,7465,6476,46.45,1968,10872,1101,806,243,52,14.12,77.99,7.9,28.23,10.13,18.1,55.95,178.75,4.72,22.07,21209.4,65.73,30.53,477,356,772,477,244,2326,4017,3130,6794,28.81,22.45,48.73
2009-01-01,MUNICIPIO,38001,ES709,ES709A3,ES709A32,43204,36.9,22277,20927,93.94,21438,21766,50.38,6509,32970,3725,2564,949,212,15.07,76.31,8.62,31.04,11.3,19.74,57.23,174.74,5.69,25.48,10595.2,407.77,205.43,1248,1344,2675,1638,805,7710,14470,5414,23320,33.49,12.53,53.98
2009-01-01,MUNICIPIO,38002,ES706,ES706A0,ES706A01,1200,49.1,599,601,100.33,1139,61,5.08,108,719,373,199,139,35,9,59.92,31.08,66.9,51.88,15.02,345.37,28.95,9.38,37.27,2500.41,47.99,2.44,14,25,47,33,21,140,1077,18,105,89.75,1.5,8.75
2009-01-01,MUNICIPIO,38003,ES706,ES706A0,ES706A02,2110,41.5,1141,969,84.93,1780,330,15.64,275,1490,345,196,115,34,13.03,70.62,16.35,41.61,23.15,18.46,125.45,79.71,9.86,33.33,4960.68,42.53,6.65,47,57,112,77,30,323,1598,103,409,75.73,4.88,19.38
2009-01-01,MUNICIPIO,38004,ES709,ES709A3,ES709A33,5502,41.8,2697,2805,104,5319,183,3.33,790,3715,997,477,373,147,14.36,67.52,18.12,48.1,26.84,21.27,126.2,79.24,14.74,37.41,3436.18,160.12,5.33,131,161,363,178,110,943,4881,207,414,88.71,3.76,7.52
2009-01-01,MUNICIPIO,38005,ES709,ES709A3,ES709A31,7850,42.2,4044,3806,94.11,6269,1581,20.14,986,5503,1361,788,436,137,12.56,70.1,17.34,42.65,24.73,17.92,138.03,72.45,10.07,32.04,17893.4,43.87,8.84,154,203,423,274,136,1190,5778,278,1794,73.61,3.54,22.85
2009-01-01,MUNICIPIO,38006,ES709,ES709A3,ES709A32,78614,38,40879,37735,92.31,43796,34818,44.29,10977,59575,8062,5460,2116,486,13.96,75.78,10.26,31.96,13.53,18.43,73.44,136.16,6.03,26.25,8159.85,963.42,426.7,2066,2220,4502,2946,1522,13256,30136,9966,38512,38.33,12.68,48.99
2009-01-01,MUNICIPIO,38007,ES707,ES707A0,ES707A02,2363,46.7,1195,1168,97.74,2296,67,2.84,227,1510,626,300,229,97,9.61,63.9,26.49,56.49,41.46,15.03,275.77,36.26,15.5,36.58,4349.52,54.33,1.54,27,48,111,71,38,295,1986,30,347,84.05,1.27,14.68
2009-01-01,MUNICIPIO,38008,ES707,ES707A0,ES707A01,7337,39.6,3636,3701,101.79,6756,581,7.92,1151,5069,1117,608,395,114,15.69,69.09,15.22,44.74,22.04,22.71,97.05,103.04,10.21,35.36,3089.34,237.49,18.81,221,256,451,309,156,1393,5899,378,1060,80.4,5.15,14.45
2009-01-01,MUNICIPIO,38009,ES707,ES707A0,ES707A01,5115,39.5,2619,2496,95.3,4603,512,10.01,754,3651,710,410,223,77,14.74,71.38,13.88,40.1,19.45,20.65,94.16,106.2,10.85,31.41,1415.88,361.26,36.16,160,144,300,204,99,907,3734,515,866,73,10.07,16.93
2009-01-01,MUNICIPIO,38010,ES709,ES709A2,ES709A22,5194,43.3,2662,2532,95.12,4907,287,5.53,620,3555,1019,537,373,109,11.94,68.44,19.62,46.1,28.66,17.44,164.35,60.84,10.7,36.6,6636.41,78.27,4.32,123,85,283,186,101,778,4475,112,607,86.16,2.16,11.69
2009-01-01,MUNICIPIO,38011,ES709,ES709A3,ES709A33,24319,38.3,11964,12355,103.27,21903,2416,9.93,3854,17601,2864,1704,942,218,15.85,72.38,11.78,38.17,16.27,21.9,74.31,134.57,7.61,32.89,4948.05,491.49,48.83,803,798,1483,1034,527,4645,17520,2813,3986,72.04,11.57,16.39
2009-01-01,MUNICIPIO,38012,ES709,ES709A3,ES709A31,2774,46.1,1408,1366,97.02,2676,98,3.53,301,1790,683,333,253,97,10.85,64.53,24.62,54.97,38.16,16.82,226.91,44.07,14.2,37.04,4524.91,61.31,2.17,65,59,119,76,32,351,2475,82,217,89.22,2.96,7.82
2009-01-01,MUNICIPIO,38013,ES703,ES703A0,ES703A00,4009,42.8,2039,1970,96.62,3322,687,17.14,556,2658,795,421,264,110,13.87,66.3,19.83,50.83,29.91,20.92,142.99,69.94,13.84,33.21,8150.9,49.18,8.43,88,99,230,184,84,685,2593,203,1213,64.68,5.06,30.26
2009-01-01,MUNICIPIO,38014,ES707,ES707A0,ES707A04,1935,44.1,981,954,97.25,1740,195,10.08,246,1264,425,200,154,71,12.71,65.32,21.96,53.09,33.62,19.46,172.76,57.88,16.71,36.24,5590.02,34.62,3.49,44,46,95,71,39,295,1571,68,296,81.19,3.51,15.3
2009-01-01,MUNICIPIO,38015,ES709,ES709A2,ES709A22,5416,43.9,2713,2703,99.63,5147,269,4.97,596,3726,1094,586,404,104,11,68.8,20.2,45.36,29.36,16,183.56,54.48,9.51,36.93,2743.2,197.43,9.81,114,105,252,176,101,748,4607,156,653,85.06,2.88,12.06
2009-01-01,MUNICIPIO,38016,ES707,ES707A0,ES707A03,1804,48.9,932,872,93.56,1501,303,16.8,161,1120,523,237,204,82,8.92,62.08,28.99,61.07,46.7,14.38,324.84,30.78,15.68,39.01,10258.4,17.59,2.95,32,32,61,54,34,213,1376,53,375,76.27,2.94,20.79
2009-01-01,MUNICIPIO,38017,ES709,ES709A3,ES709A31,39993,35.9,20540,19453,94.71,28782,11211,28.03,6628,29994,3371,2034,1047,290,16.57,75,8.43,33.34,11.24,22.1,50.86,196.62,8.6,31.06,16250.4,246.1,68.99,1266,1435,2706,1641,922,7970,21775,4906,13312,54.45,12.27,33.29
2009-01-01,MUNICIPIO,38018,ES709,ES709A2,ES709A23,5487,41.5,2696,2791,103.52,5289,198,3.61,725,3798,964,532,341,91,13.21,69.22,17.57,44.47,25.38,19.09,132.97,75.21,9.44,35.37,2380.47,230.5,8.32,159,136,287,193,118,893,4970,76,441,90.58,1.39,8.04
2009-01-01,MUNICIPIO,38019,ES709,ES709A3,ES709A32,20536,38.1,10396,10140,97.54,15861,4675,22.76,3326,14676,2534,1572,758,204,16.2,71.46,12.34,39.93,17.27,22.66,76.19,131.25,8.05,29.91,14410.2,142.51,32.44,611,619,1389,954,497,4070,13944,1012,5580,67.9,4.93,27.17
2009-01-01,MUNICIPIO,38020,ES709,ES709A3,ES709A33,17662,40.9,8702,8960,102.96,16794,868,4.91,2440,12307,2915,1509,1082,324,13.81,69.68,16.5,43.51,23.69,19.83,119.47,83.7,11.11,37.12,10288.8,171.66,8.44,476,528,996,607,373,2980,15240,725,1697,86.29,4.1,9.61
2009-01-01,MUNICIPIO,38021,ES706,ES706A0,ES706A01,2203,46.1,1106,1097,99.19,2005,198,8.99,215,1484,504,238,190,76,9.76,67.36,22.88,48.45,33.96,14.49,234.42,42.66,15.08,37.7,3915.87,56.26,5.06,26,36,101,67,36,266,1890,71,242,85.79,3.22,10.99
2009-01-01,MUNICIPIO,38022,ES709,ES709A2,ES709A23,24024,40.9,11917,12107,101.59,22441,1583,6.59,3187,16949,3888,2225,1337,326,13.27,70.55,16.18,41.74,22.94,18.8,122,81.97,8.38,34.39,9585.8,250.62,16.51,491,612,1365,989,577,4034,20405,477,3142,84.94,1.99,13.08
2009-01-01,MUNICIPIO,38023,ES709,ES709A1,ES709A10,150661,39,73870,76791,103.95,140975,9686,6.43,21376,109918,19367,10826,6711,1830,14.19,72.96,12.85,37.07,17.62,19.45,90.6,110.37,9.45,34.65,10245.2,1470.55,94.54,3761,4303,8805,6088,3369,26326,124202,9088,17371,82.44,6.03,11.53
2009-01-01,MUNICIPIO,38024,ES707,ES707A0,ES707A04,20766,40.9,10199,10567,103.61,18004,2762,13.3,2909,14357,3500,1837,1272,391,14.01,69.14,16.85,44.64,24.38,20.26,120.32,83.11,11.17,36.34,3560.43,583.24,77.57,418,591,1261,890,503,3663,15619,1007,4140,75.21,4.85,19.94
2009-01-01,MUNICIPIO,38025,ES709,ES709A2,ES709A21,8369,39.3,4242,4127,97.29,7756,613,7.32,1210,5971,1188,710,395,83,14.46,71.35,14.2,40.16,19.9,20.26,98.18,101.85,6.99,33.25,1405.07,595.63,43.63,267,248,480,305,174,1474,7281,236,852,87,2.82,10.18
2009-01-01,MUNICIPIO,38026,ES709,ES709A2,ES709A24,41171,39.1,20328,20843,102.53,39039,2132,5.18,6459,28989,5723,3320,1931,472,15.69,70.41,13.9,42.02,19.74,22.28,88.61,112.86,8.25,33.74,20688.7,199,10.31,1014,1349,2729,1846,984,7922,35994,1475,3702,87.43,3.58,8.99
2009-01-01,MUNICIPIO,38027,ES707,ES707A0,ES707A04,7815,42.4,3953,3862,97.7,6598,1217,15.57,1070,5266,1479,781,483,215,13.69,67.38,18.93,48.4,28.09,20.32,138.22,72.35,14.54,32.66,13594,57.49,8.95,177,200,461,332,163,1333,5926,240,1649,75.83,3.07,21.1
2009-01-01,MUNICIPIO,38028,ES709,ES709A2,ES709A24,32219,44.5,15652,16567,105.85,25235,6984,21.68,3339,22044,6836,4059,2130,647,10.36,68.42,21.22,46.16,31.01,15.15,204.73,48.84,9.46,31.16,882.59,3650.51,791.31,457,672,1388,1063,554,4134,20375,3440,8404,63.24,10.68,26.08
2009-01-01,MUNICIPIO,38029,ES707,ES707A0,ES707A03,2108,43.6,1080,1028,95.19,1781,327,15.51,237,1470,401,201,129,71,11.24,69.73,19.02,43.4,27.28,16.12,169.2,59.1,17.71,32.17,3080.58,68.43,10.61,37,41,103,77,41,299,1377,89,642,65.32,4.22,30.46
2009-01-01,MUNICIPIO,38030,ES707,ES707A0,ES707A02,2460,44.2,1236,1224,99.03,2230,230,9.35,314,1619,527,272,183,72,12.76,65.81,21.42,51.95,32.55,19.39,167.83,59.58,13.66,34.72,3505.04,70.18,6.56,64,61,138,66,38,367,2011,73,376,81.75,2.97,15.28
2009-01-01,MUNICIPIO,38031,ES709,ES709A2,ES709A24,37559,39.8,18601,18958,101.92,34437,3122,8.31,5428,26625,5506,3181,1847,478,14.45,70.89,14.66,41.07,20.68,20.39,101.44,98.58,8.68,33.55,5646.81,665.14,55.29,641,1179,2435,1608,849,6712,31387,1217,4955,83.57,3.24,13.19
2009-01-01,MUNICIPIO,38032,ES709,ES709A1,ES709A10,17182,37.7,8841,8341,94.34,16108,1074,6.25,2876,12622,1684,994,538,152,16.74,73.46,9.8,36.13,13.34,22.79,58.55,170.78,9.03,31.95,3931.15,437.07,27.32,589,579,1172,713,356,3409,13077,2048,2057,76.11,11.92,11.97
2009-01-01,MUNICIPIO,38033,ES707,ES707A0,ES707A02,4884,46.1,2466,2418,98.05,4713,171,3.5,455,3294,1135,547,438,150,9.32,67.44,23.24,48.27,34.46,13.81,249.45,40.09,13.22,38.59,4287.29,113.92,3.99,65,77,210,148,66,566,4209,165,510,86.18,3.38,10.44
2009-01-01,MUNICIPIO,38034,ES709,ES709A2,ES709A23,5068,40.8,2513,2555,101.67,4887,181,3.57,658,3604,806,412,310,84,12.98,71.11,15.9,40.62,22.36,18.26,122.49,81.64,10.42,38.46,2060.52,245.96,8.78,113,123,264,205,111,816,4535,86,447,89.48,1.7,8.82
2009-01-01,MUNICIPIO,38035,ES709,ES709A3,ES709A31,16179,36.9,8253,7926,96.04,10237,5942,36.73,2861,11765,1553,1015,423,115,17.68,72.72,9.6,37.52,13.2,24.32,54.28,184.22,7.41,27.24,4203.66,384.88,141.35,558,605,1133,736,342,3374,8246,1298,6635,50.97,8.02,41.01
2009-01-01,MUNICIPIO,38036,ES706,ES706A0,ES706A02,8965,39.5,4539,4426,97.51,7741,1224,13.65,1341,6400,1224,686,400,138,14.96,71.39,13.65,40.08,19.12,20.95,91.28,109.56,11.27,32.68,11313.4,79.24,10.82,229,268,573,360,202,1632,6876,564,1525,76.7,6.29,17.01
2009-01-01,MUNICIPIO,38037,ES707,ES707A0,ES707A01,17084,41.8,8329,8755,105.11,15939,1145,6.7,2240,11849,2995,1551,1080,364,13.11,69.36,17.53,44.18,25.28,18.9,133.71,74.79,12.15,36.06,4341.21,393.53,26.38,370,407,930,726,393,2826,13871,1181,2032,81.19,6.91,11.89
2009-01-01,MUNICIPIO,38038,ES709,ES709A1,ES709A10,222417,40.7,106829,115588,108.2,207858,14559,6.55,28838,159802,33777,18007,11933,3837,12.97,71.85,15.19,39.18,21.14,18.05,117.13,85.38,11.36,35.33,15044,1478.44,96.78,5062,5792,11432,8926,4660,35872,174709,22112,25596,78.55,9.94,11.51
2009-01-01,MUNICIPIO,38039,ES709,ES709A2,ES709A21,14013,38.7,6990,7023,100.47,12176,1837,13.11,2218,10069,1726,1016,561,149,15.83,71.85,12.32,39.17,17.14,22.03,77.82,128.51,8.63,32.5,2237.31,626.33,82.11,395,438,941,599,287,2660,10659,745,2609,76.07,5.32,18.62
2009-01-01,MUNICIPIO,38040,ES709,ES709A3,ES709A32,12050,46.7,6035,6015,99.67,5865,6185,51.33,1322,7610,3118,1812,954,352,10.97,63.15,25.88,58.34,40.97,17.37,235.85,42.4,11.29,30.6,5198.76,231.79,118.97,243,273,527,357,175,1575,5062,447,6541,42.01,3.71,54.28
2009-01-01,MUNICIPIO,38041,ES709,ES709A2,ES709A21,8996,39.6,4469,4527,101.3,8176,820,9.12,1347,6402,1247,691,444,112,14.97,71.16,13.86,40.52,19.48,21.04,92.58,108.02,8.98,35.61,1820.11,494.26,45.05,212,264,594,380,211,1661,7465,437,1094,82.98,4.86,12.16
2009-01-01,MUNICIPIO,38042,ES709,ES709A2,ES709A22,5254,45.7,2645,2609,98.64,4623,631,12.01,558,3384,1312,709,448,155,10.62,64.41,24.97,55.26,38.77,16.49,235.13,42.53,11.81,34.15,2449.68,214.48,25.76,95,111,238,155,93,692,4310,93,851,82.03,1.77,16.2
2009-01-01,MUNICIPIO,38043,ES709,ES709A2,ES709A21,23562,38.9,11763,11799,100.31,22653,909,3.86,3700,16786,3076,1766,1040,270,15.7,71.24,13.05,40.37,18.32,22.04,83.14,120.29,8.78,33.81,2999.64,785.49,30.3,744,775,1485,949,510,4463,20955,980,1627,88.94,4.16,6.91
2009-01-01,MUNICIPIO,38044,ES709,ES709A2,ES709A22,3015,42,1487,1528,102.76,2871,144,4.78,408,2031,576,330,198,48,13.53,67.36,19.1,48.45,28.36,20.09,141.18,70.83,8.33,34.38,2606.48,115.67,5.52,92,76,164,102,75,509,2580,48,387,85.57,1.59,12.84
